"","squirrel_id","f1","f2","byear","bcert","litter_id","dates","datee","part","longevity"
"3592",5094,6,6,2001,"Y",2721,"2001-06-14","2001-06-14",NA,0
"3593",5583,6,12,2001,"Y",2721,"2001-06-14","2003-04-25",NA,680
"3594",5112,6,6,2001,"Y",2691,"2001-06-21","2001-06-21",NA,0
"3595",5114,6,6,2001,"Y",2691,"2001-06-21","2001-06-21",NA,0
"3596",5115,6,6,2001,"Y",2691,"2001-06-21","2001-06-21",NA,0
"3597",5113,6,16,2001,"Y",2708,"2001-06-21","2001-08-18",NA,58
"3598",5116,6,6,2001,"Y",2691,"2001-06-21","2001-06-21",NA,0
"3599",5865,6,1,2001,"Y",2708,"2001-06-21","2004-02-18",NA,972
"3600",5117,6,16,2001,"Y",2691,"2001-06-21","2001-08-14",NA,54
"3601",6617,6,16,2001,"Y",2708,"2001-06-21","2006-04-14",NA,1758
"3602",5123,6,6,2001,"Y",2700,"2001-06-24","2001-06-24",NA,0
"3603",5286,6,6,2001,"Y",2700,"2001-06-24","2001-06-24",NA,0
"3604",5120,6,6,2001,"Y",2700,"2001-06-24","2001-06-24",NA,0
"3605",5121,6,6,2001,"Y",2700,"2001-06-24","2001-06-24",NA,0
"3606",5122,6,6,2001,"Y",2700,"2001-06-24","2001-06-24",NA,0
"3607",6347,6,16,2002,"Y",2885,"2002-04-11","2005-06-29",NA,1175
"3608",5593,6,15,2002,"Y",2831,"2002-04-13","2003-05-15",NA,397
"3609",5891,6,1,2002,"Y",2831,"2002-04-13","2004-04-18",NA,736
"3610",7827,6,1,2002,"Y",2833,"2002-04-21","2007-08-18",NA,1945
"3611",5478,6,15,2002,"Y",2833,"2002-04-21","2002-08-15",NA,116
"3612",7575,6,1,2002,"Y",2875,"2002-04-22","2007-06-14",NA,1879
"3613",5493,6,1,2002,"Y",2875,"2002-04-22","2002-08-16",NA,116
"3614",5379,6,1,2002,"Y",2877,"2002-04-25","2002-07-05",NA,71
"3615",5269,6,16,2002,"Y",2845,"2002-04-25","2002-06-23",NA,59
"3616",5428,6,1,2002,"Y",2877,"2002-04-25","2002-07-24",NA,90
"3617",5774,6,16,2002,"Y",2845,"2002-04-25","2003-07-15",NA,446
"3618",5358,6,16,2002,"Y",2861,"2002-04-27","2002-06-28",NA,62
"3619",6841,6,16,2002,"Y",2861,"2002-04-27","2006-07-11",NA,1536
"3620",5480,6,1,2002,"Y",2841,"2002-04-27","2002-08-15",NA,110
"3621",6002,6,16,2002,"Y",2841,"2002-04-27","2004-06-30",NA,795
"3622",5952,6,16,2002,"Y",2840,"2002-04-28","2004-05-19",NA,752
"3623",7115,6,1,2002,"Y",2840,"2002-04-28","2006-08-17",NA,1572
"3624",5277,6,6,2002,"Y",2872,"2002-04-28","2002-04-28",NA,0
"3625",5490,6,1,2002,"Y",2872,"2002-04-28","2002-08-16",NA,110
"3626",7278,6,16,2002,"Y",2872,"2002-04-28","2007-05-30",NA,1858
"3627",5372,6,16,2002,"Y",2886,"2002-04-29","2002-07-07",NA,69
"3628",5387,6,1,2002,"Y",2886,"2002-04-29","2002-07-10",NA,72
"3629",5363,6,3,2002,"Y",2878,"2002-04-29","2002-06-23",NA,55
"3630",5388,6,1,2002,"Y",2886,"2002-04-29","2002-07-10",NA,72
"3631",5380,6,1,2002,"Y",2878,"2002-04-29","2002-07-07",NA,69
"3632",7553,6,1,2002,"Y",2878,"2002-04-29","2007-06-12",NA,1870
"3633",5389,6,1,2002,"Y",2847,"2002-04-29","2002-07-10",NA,72
"3634",6055,6,16,2002,"Y",2847,"2002-04-29","2004-07-09",NA,802
"3635",6343,6,1,2002,"Y",2847,"2002-04-29","2005-07-05",NA,1163
"3636",5356,6,1,2002,"Y",2811,"2002-04-30","2002-06-19",NA,50
"3637",5476,6,15,2002,"Y",2811,"2002-04-30","2002-08-15",NA,107
"3638",6052,6,1,2002,"Y",2811,"2002-04-30","2004-07-26",NA,818
"3639",5392,6,16,2002,"Y",2862,"2002-05-01","2002-07-14",NA,74
"3640",5404,6,1,2002,"Y",2862,"2002-05-01","2002-07-17",NA,77
"3641",5432,6,14,2002,"Y",2874,"2002-05-01","2002-07-25",NA,85
"3642",5427,6,1,2002,"Y",2862,"2002-05-01","2002-07-24",NA,84
"3643",5437,6,1,2002,"Y",2874,"2002-05-01","2002-07-26",NA,86
"3644",6338,6,16,2002,"Y",2874,"2002-05-01","2005-07-22",NA,1178
"3645",5282,6,6,2002,"Y",2812,"2002-05-02","2002-05-02",NA,0
"3646",5456,6,1,2002,"Y",2871,"2002-05-02","2002-07-30",NA,89
"3647",5283,6,16,2002,"Y",2812,"2002-05-02","2002-07-31",NA,90
"3648",5278,6,6,2002,"Y",2883,"2002-05-02","2002-05-02",NA,0
"3649",5284,6,6,2002,"Y",2812,"2002-05-02","2002-05-02",NA,0
"3650",5279,6,6,2002,"Y",2883,"2002-05-02","2002-05-02",NA,0
"3651",5581,6,1,2002,"Y",2832,"2002-05-02","2003-04-20",NA,353
"3652",5280,6,6,2002,"Y",2883,"2002-05-02","2002-05-02",NA,0
"3653",5287,6,6,2002,"Y",2873,"2002-05-02","2002-05-02",NA,0
"3654",5902,6,1,2002,"Y",2832,"2002-05-02","2004-04-21",NA,720
"3655",5368,6,1,2002,"Y",2888,"2002-05-02","2002-06-24",NA,53
"3656",5294,6,6,2002,"Y",2873,"2002-05-02","2002-05-02",NA,0
"3657",5292,6,6,2002,"Y",2838,"2002-05-02","2002-05-02",NA,0
"3658",5385,6,1,2002,"Y",2888,"2002-05-02","2002-07-10",NA,69
"3659",5295,6,6,2002,"Y",2873,"2002-05-02","2002-05-02",NA,0
"3660",5293,6,6,2002,"Y",2838,"2002-05-02","2002-05-02",NA,0
"3661",5386,6,1,2002,"Y",2888,"2002-05-02","2002-07-10",NA,69
"3662",5281,6,16,2002,"Y",2812,"2002-05-02","2002-07-20",NA,79
"3663",5469,6,16,2002,"Y",2873,"2002-05-02","2002-07-28",NA,87
"3664",5276,6,6,2002,"Y",2871,"2002-05-02","2002-05-02",NA,0
"3665",5520,6,1,2002,"Y",2838,"2002-05-02","2002-08-20",NA,110
"3666",5407,6,1,2002,"Y",2827,"2002-05-03","2002-07-19",NA,77
"3667",6272,6,1,2002,"Y",2827,"2002-05-03","2005-06-13",NA,1137
"3668",5391,6,1,2002,"Y",2827,"2002-05-03","2002-07-11",NA,69
"3669",5366,6,6,2002,"Y",2808,"2002-05-04","2002-05-04",NA,0
"3670",5308,6,16,2002,"Y",2806,"2002-05-04","2002-06-18",NA,45
"3671",5367,6,6,2002,"Y",2808,"2002-05-04","2002-05-04",NA,0
"3672",5309,6,16,2002,"Y",2806,"2002-05-04","2002-06-18",NA,45
"3673",5297,6,6,2002,"Y",2890,"2002-05-04","2002-05-04",NA,0
"3674",5369,6,6,2002,"Y",2808,"2002-05-04","2002-05-04",NA,0
"3675",5310,6,16,2002,"Y",2806,"2002-05-04","2002-07-15",NA,72
"3676",5298,6,6,2002,"Y",2890,"2002-05-04","2002-05-04",NA,0
"3677",5370,6,6,2002,"Y",2808,"2002-05-04","2002-05-04",NA,0
"3678",5395,6,1,2002,"Y",2806,"2002-05-04","2002-07-14",NA,71
"3679",5303,6,16,2002,"Y",2870,"2002-05-04","2002-06-27",NA,54
"3680",5291,6,16,2002,"Y",2795,"2002-05-04","2002-07-24",NA,81
"3681",5304,6,6,2002,"Y",2870,"2002-05-04","2002-05-04",NA,0
"3682",6490,6,1,2002,"Y",2795,"2002-05-04","2005-08-17",NA,1201
"3683",5305,6,6,2002,"Y",2870,"2002-05-04","2002-05-04",NA,0
"3684",6795,6,1,2002,"Y",2795,"2002-05-04","2006-05-31",NA,1488
"3685",5306,6,6,2002,"Y",2870,"2002-05-04","2002-05-04",NA,0
"3686",5312,6,16,2002,"Y",2816,"2002-05-05","2002-07-20",NA,76
"3687",5260,6,6,2002,"Y",2788,"2002-05-05","2002-05-05",NA,0
"3688",5313,6,16,2002,"Y",2816,"2002-05-05","2002-08-04",NA,91
"3689",5261,6,6,2002,"Y",2788,"2002-05-05","2002-05-05",NA,0
"3690",5314,6,6,2002,"Y",2816,"2002-05-05","2002-05-05",NA,0
"3691",5262,6,6,2002,"Y",2788,"2002-05-05","2002-05-05",NA,0
"3692",5481,6,1,2002,"Y",2816,"2002-05-05","2002-08-15",NA,102
"3693",5302,6,15,2002,"Y",2844,"2002-05-06","2002-08-15",NA,101
"3694",5376,6,16,2002,"Y",2844,"2002-05-06","2002-06-21",NA,46
"3695",5401,6,1,2002,"Y",2844,"2002-05-06","2002-07-15",NA,70
"3696",5316,6,15,2002,"Y",2836,"2002-05-07","2002-08-15",NA,100
"3697",6431,6,6,2002,"Y",2836,"2002-05-07","2002-05-07",NA,0
"3698",5402,6,6,2002,"Y",2836,"2002-05-07","2002-05-07",NA,0
"3699",5405,6,6,2002,"Y",2836,"2002-05-07","2002-05-07",NA,0
"3700",5296,6,6,2002,"Y",2880,"2002-05-07","2002-05-07",NA,0
"3701",5375,6,1,2002,"Y",2880,"2002-05-07","2002-07-02",NA,56
"3702",5415,6,1,2002,"Y",2880,"2002-05-07","2002-07-23",NA,77
"3703",5331,6,6,2002,"Y",2859,"2002-05-08","2002-05-08",NA,0
"3704",5332,6,6,2002,"Y",2859,"2002-05-08","2002-05-08",NA,0
"3705",5328,6,6,2002,"Y",2805,"2002-05-08","2002-05-08",NA,0
"3706",5333,6,6,2002,"Y",2859,"2002-05-08","2002-05-08",NA,0
"3707",5986,6,1,2002,"Y",2810,"2002-05-09","2004-06-02",NA,755
"3708",5327,6,6,2002,"Y",2837,"2002-05-09","2002-05-09",NA,0
"3709",5383,6,5,2002,"Y",2837,"2002-05-09","2002-07-09",NA,61
"3710",5537,6,1,2002,"Y",2837,"2002-05-09","2002-08-23",NA,106
"3711",5315,6,6,2002,"Y",2810,"2002-05-09","2002-05-09",NA,0
"3712",5377,6,1,2002,"Y",2810,"2002-05-09","2002-07-04",NA,56
"3713",5775,6,1,2002,"Y",2810,"2002-05-09","2003-07-15",NA,432
"3714",5325,6,6,2002,"Y",2860,"2002-05-10","2002-05-10",NA,0
"3715",5326,6,6,2002,"Y",2860,"2002-05-10","2002-05-10",NA,0
"3716",5409,6,16,2002,"Y",2835,"2002-05-10","2002-07-26",NA,77
"3717",5468,6,1,2002,"Y",2835,"2002-05-10","2002-08-01",NA,83
"3718",5838,6,1,2002,"Y",2835,"2002-05-10","2003-08-21",NA,468
"3719",5324,6,6,2002,"Y",2860,"2002-05-10","2002-05-10",NA,0
"3720",5382,6,16,2002,"Y",2876,"2002-05-12","2002-07-18",NA,67
"3721",5406,6,1,2002,"Y",2876,"2002-05-12","2002-07-18",NA,67
"3722",5336,6,6,2002,"Y",2876,"2002-05-12","2002-05-12",NA,0
"3723",5329,6,6,2002,"Y",2839,"2002-05-13","2002-05-13",NA,0
"3724",5403,6,1,2002,"Y",2839,"2002-05-13","2002-07-15",NA,63
"3725",5466,6,1,2002,"Y",2887,"2002-05-13","2002-08-01",NA,80
"3726",5431,6,1,2002,"Y",2839,"2002-05-13","2002-07-25",NA,73
"3727",5474,6,1,2002,"Y",2887,"2002-05-13","2002-08-08",NA,87
"3728",5510,6,1,2002,"Y",2839,"2002-05-13","2002-08-18",NA,97
"3729",5509,6,1,2002,"Y",2887,"2002-05-13","2002-08-18",NA,97
"3730",5334,6,6,2002,"Y",2826,"2002-05-15","2002-05-15",NA,0
"3731",5344,6,6,2002,"Y",2807,"2002-05-15","2002-05-15",NA,0
"3732",5335,6,6,2002,"Y",2826,"2002-05-15","2002-05-15",NA,0
"3733",5345,6,6,2002,"Y",2807,"2002-05-15","2002-05-15",NA,0
"3734",6538,6,1,2002,"Y",2826,"2002-05-15","2006-03-30",NA,1415
"3735",5346,6,6,2002,"Y",2807,"2002-05-15","2002-05-15",NA,0
"3736",5330,6,6,2002,"Y",2818,"2002-05-16","2002-05-16",NA,0
"3737",5270,6,6,2002,"Y",2794,"2002-05-16","2002-05-16",NA,0
"3738",5400,6,6,2002,"Y",2818,"2002-05-16","2002-05-16",NA,0
"3739",5271,6,6,2002,"Y",2794,"2002-05-16","2002-05-16",NA,0
"3740",5425,6,1,2002,"Y",2818,"2002-05-16","2002-07-24",NA,69
"3741",5272,6,16,2002,"Y",2794,"2002-05-16","2002-07-14",NA,59
"3742",5341,6,6,2002,"Y",2863,"2002-05-19","2002-05-19",NA,0
"3743",5342,6,16,2002,"Y",2863,"2002-05-19","2002-07-14",NA,56
"3744",5343,6,16,2002,"Y",2863,"2002-05-19","2002-07-23",NA,65
"3745",5274,6,6,2002,"Y",2787,"2002-05-21","2002-05-21",NA,0
"3746",5275,6,6,2002,"Y",2787,"2002-05-21","2002-05-21",NA,0
"3747",5299,6,6,2002,"Y",2789,"2002-05-21","2002-05-21",NA,0
"3748",5273,6,6,2002,"Y",2787,"2002-05-21","2002-05-21",NA,0
"3749",5300,6,6,2002,"Y",2789,"2002-05-21","2002-05-21",NA,0
"3750",5352,6,6,2002,"Y",2869,"2002-05-25","2002-05-25",NA,0
"3751",5353,6,6,2002,"Y",2869,"2002-05-25","2002-05-25",NA,0
"3752",7839,6,1,2002,"Y",2869,"2002-05-25","2007-08-20",NA,1913
"3753",5288,6,6,2002,"Y",2800,"2002-05-26","2002-05-26",NA,0
"3754",5289,6,6,2002,"Y",2800,"2002-05-26","2002-05-26",NA,0
"3755",5290,6,6,2002,"Y",2800,"2002-05-26","2002-05-26",NA,0
"3756",5301,6,6,2002,"Y",2797,"2002-05-27","2002-05-27",NA,0
"3757",5307,6,6,2002,"Y",2797,"2002-05-27","2002-05-27",NA,0
"3758",5337,6,6,2002,"Y",2798,"2002-05-28","2002-05-28",NA,0
"3759",5338,6,6,2002,"Y",2798,"2002-05-28","2002-05-28",NA,0
"3760",5311,6,6,2002,"Y",2790,"2002-05-29","2002-05-29",NA,0
"3761",5535,6,1,2002,"Y",2790,"2002-05-29","2002-08-22",NA,85
"3762",7545,6,1,2002,"Y",2790,"2002-05-29","2007-06-11",NA,1839
"3763",5394,6,15,2002,"Y",2791,"2002-05-29","2002-08-15",NA,78
"3764",8295,6,1,2002,"Y",2791,"2002-05-29","2008-05-26",NA,2189
"3765",10749,6,16,2002,"Y",2791,"2002-05-29","2009-05-25",NA,2553
"3766",5477,6,1,2002,"Y",2830,"2002-05-31","2002-08-13",NA,74
"3767",5528,6,1,2002,"Y",2830,"2002-05-31","2002-08-21",NA,82
"3768",5373,6,16,2002,"Y",2881,"2002-06-01","2002-07-23",NA,52
"3769",5438,6,16,2002,"Y",2881,"2002-06-01","2002-08-13",NA,73
"3770",5494,6,1,2002,"Y",2881,"2002-06-01","2002-08-16",NA,76
"3771",6398,6,16,2002,"Y",2881,"2002-06-01","2005-08-14",NA,1170
"3772",5321,6,16,2002,"Y",2801,"2002-06-02","2002-07-23",NA,51
"3773",5322,6,6,2002,"Y",2801,"2002-06-02","2002-06-02",NA,0
"3774",5323,6,6,2002,"Y",2801,"2002-06-02","2002-06-02",NA,0
"3775",5922,6,1,2002,"Y",2865,"2002-06-06","2002-08-16",NA,71
"3776",5924,6,1,2002,"Y",2865,"2002-06-06","2004-05-13",NA,707
"3777",5495,6,1,2002,"Y",2865,"2002-06-06","2002-08-16",NA,71
"3778",5523,6,1,2002,"Y",2820,"2002-06-19","2002-08-20",NA,62
"3779",5585,6,1,2002,"Y",2820,"2002-06-19","2003-04-26",NA,311
"3780",5397,6,6,2002,"Y",2815,"2002-06-19","2002-06-19",NA,0
"3781",5511,6,1,2002,"Y",2815,"2002-06-19","2002-08-18",NA,60
"3782",6509,6,1,2002,"Y",2815,"2002-06-19","2005-09-25",NA,1194
"3783",5398,6,6,2002,"Y",2820,"2002-06-19","2002-06-19",NA,0
"3784",5399,6,16,2002,"Y",2820,"2002-06-19","2002-08-06",NA,48
"3785",7926,6,1,2003,"Y",2975,"2003-03-28","2008-04-01",NA,1830
"3786",5683,6,7,2003,"Y",2947,"2003-04-03","2003-06-08",NA,65
"3787",5716,6,12,2003,"Y",2947,"2003-04-03","2003-06-16",NA,73
"3788",6208,6,1,2003,"Y",2947,"2003-04-03","2005-05-25",NA,782
"3789",5641,6,7,2003,"Y",2947,"2003-04-03","2003-05-29",NA,55
"3790",5675,6,16,2003,"Y",2947,"2003-04-03","2003-06-16",NA,73
"3791",5711,6,7,2003,"Y",2952,"2003-04-06","2003-06-15",NA,69
"3792",5681,6,7,2003,"Y",2952,"2003-04-06","2003-06-06",NA,60
"3793",5897,6,1,2003,"Y",2952,"2003-04-06","2004-04-25",NA,384
"3794",5800,6,15,2003,"Y",3003,"2003-04-10","2003-08-15",NA,127
"3795",5617,6,7,2003,"Y",3003,"2003-04-10","2003-05-23",NA,43
"3796",5665,6,1,2003,"Y",2960,"2003-04-12","2003-06-02",NA,51
"3797",10296,6,3,2003,"Y",2960,"2003-04-12","2009-04-06",NA,2186
"3798",5595,6,16,2003,"Y",2960,"2003-04-12","2003-06-03",NA,52
"3799",5596,6,16,2003,"Y",2960,"2003-04-12","2003-07-01",NA,80
"3800",6075,6,1,2003,"Y",2993,"2003-04-13","2004-08-22",NA,497
"3801",5588,6,6,2003,"Y",2927,"2003-04-16","2003-04-16",NA,0
"3802",5752,6,16,2003,"Y",2927,"2003-04-16","2003-07-02",NA,77
"3803",6383,6,1,2003,"Y",2927,"2003-04-16","2005-07-21",NA,827
"3804",5589,6,16,2003,"Y",2962,"2003-04-17","2003-06-10",NA,54
"3805",5590,6,16,2003,"Y",2962,"2003-04-17","2003-06-24",NA,68
"3806",5591,6,16,2003,"Y",2962,"2003-04-17","2003-06-09",NA,53
"3807",5799,6,15,2003,"Y",2998,"2003-04-19","2003-08-15",NA,118
"3808",5918,6,1,2003,"Y",2998,"2003-04-19","2004-05-12",NA,389
"3809",5733,6,1,2003,"Y",2917,"2003-04-24","2003-06-24",NA,61
"3810",5767,6,1,2003,"Y",2917,"2003-04-24","2003-07-16",NA,83
"3811",6868,6,1,2003,"Y",2917,"2003-04-24","2006-06-11",NA,1144
"3812",5765,6,15,2003,"Y",2973,"2003-04-26","2003-08-15",NA,111
"3813",5610,6,16,2003,"Y",2903,"2003-04-27","2003-06-15",NA,49
"3814",5614,6,16,2003,"Y",2974,"2003-04-27","2003-07-07",NA,71
"3815",5606,6,6,2003,"Y",2990,"2003-04-27","2003-04-27",NA,0
"3816",5742,6,1,2003,"Y",2974,"2003-04-27","2003-06-26",NA,60
"3817",5607,6,16,2003,"Y",2990,"2003-04-27","2003-07-21",NA,85
"3818",5608,6,15,2003,"Y",2903,"2003-04-27","2003-08-15",NA,110
"3819",5759,6,1,2003,"Y",2990,"2003-04-27","2003-07-10",NA,74
"3820",5609,6,16,2003,"Y",2903,"2003-04-27","2003-06-24",NA,58
"3821",5878,6,1,2003,"Y",2990,"2003-04-27","2004-04-06",NA,345
"3822",5628,6,16,2003,"Y",2908,"2003-04-29","2003-06-27",NA,59
"3823",5760,6,16,2003,"Y",2908,"2003-04-29","2003-08-01",NA,94
"3824",5597,6,6,2003,"Y",3000,"2003-04-29","2003-04-29",NA,0
"3825",6314,6,6,2003,"Y",2908,"2003-04-29","2003-04-29",NA,0
"3826",5598,6,6,2003,"Y",3000,"2003-04-29","2003-04-29",NA,0
"3827",5599,6,6,2003,"Y",3000,"2003-04-29","2003-04-29",NA,0
"3828",5600,6,6,2003,"Y",3000,"2003-04-29","2003-04-29",NA,0
"3829",5637,6,6,2003,"Y",2981,"2003-04-30","2003-04-30",NA,0
"3830",5863,6,1,2003,"Y",2981,"2003-04-30","2004-02-14",NA,290
"3831",7172,6,1,2003,"Y",2981,"2003-04-30","2007-03-23",NA,1423
"3832",5633,6,16,2003,"Y",2963,"2003-05-02","2003-06-30",NA,59
"3833",5634,6,6,2003,"Y",2963,"2003-05-02","2003-05-02",NA,0
"3834",5635,6,6,2003,"Y",2963,"2003-05-02","2003-05-02",NA,0
"3835",5643,6,6,2003,"Y",2933,"2003-05-03","2003-05-03",NA,0
"3836",5644,6,16,2003,"Y",2933,"2003-05-03","2003-07-06",NA,64
"3837",5645,6,6,2003,"Y",2933,"2003-05-03","2003-05-03",NA,0
"3838",5647,6,6,2003,"Y",2982,"2003-05-03","2003-05-03",NA,0
"3839",5646,6,16,2003,"Y",2933,"2003-05-03","2003-06-24",NA,52
"3840",5648,6,16,2003,"Y",2982,"2003-05-03","2003-07-03",NA,61
"3841",5649,6,16,2003,"Y",2982,"2003-05-03","2003-07-03",NA,61
"3842",5908,6,15,2003,"Y",2920,"2003-05-04","2004-05-15",NA,377
"3843",5771,6,1,2003,"Y",2904,"2003-05-04","2003-07-18",NA,75
"3844",5642,6,16,2003,"Y",2920,"2003-05-04","2003-06-25",NA,52
"3845",5638,6,16,2003,"Y",2904,"2003-05-04","2003-06-19",NA,46
"3846",5772,6,1,2003,"Y",2920,"2003-05-04","2003-07-18",NA,75
"3847",5756,6,16,2003,"Y",2904,"2003-05-04","2003-07-10",NA,67
"3848",5769,6,1,2003,"Y",2919,"2003-05-05","2003-07-17",NA,73
"3849",6500,6,1,2003,"Y",2919,"2003-05-05","2005-09-22",NA,871
"3850",5667,6,6,2003,"Y",2924,"2003-05-05","2003-05-05",NA,0
"3851",5668,6,6,2003,"Y",2924,"2003-05-05","2003-05-05",NA,0
"3852",5669,6,6,2003,"Y",2924,"2003-05-05","2003-05-05",NA,0
"3853",5894,6,1,2003,"Y",2978,"2003-05-06","2004-04-22",NA,352
"3854",5663,6,6,2003,"Y",2902,"2003-05-06","2003-05-06",NA,0
"3855",6953,6,1,2003,"Y",2978,"2003-05-06","2005-09-25",NA,873
"3856",7387,6,1,2003,"Y",2978,"2003-05-06","2007-05-17",NA,1472
"3857",5618,6,6,2003,"Y",2943,"2003-05-06","2003-05-06",NA,0
"3858",5619,6,6,2003,"Y",2943,"2003-05-06","2003-05-06",NA,0
"3859",5661,6,6,2003,"Y",2902,"2003-05-06","2003-05-06",NA,0
"3860",5620,6,6,2003,"Y",2943,"2003-05-06","2003-05-06",NA,0
"3861",5662,6,6,2003,"Y",2902,"2003-05-06","2003-05-06",NA,0
"3862",5621,6,6,2003,"Y",2943,"2003-05-06","2003-05-06",NA,0
"3863",5671,6,6,2003,"Y",3001,"2003-05-08","2003-05-08",NA,0
"3864",5652,6,16,2003,"Y",2961,"2003-05-08","2003-07-25",NA,78
"3865",5653,6,6,2003,"Y",2961,"2003-05-08","2003-05-08",NA,0
"3866",5654,6,6,2003,"Y",2961,"2003-05-08","2003-05-08",NA,0
"3867",5670,6,6,2003,"Y",3001,"2003-05-08","2003-05-08",NA,0
"3868",5622,6,6,2003,"Y",2956,"2003-05-09","2003-05-09",NA,0
"3869",5623,6,6,2003,"Y",2956,"2003-05-09","2003-05-09",NA,0
"3870",5679,6,16,2003,"Y",2930,"2003-05-10","2003-07-09",NA,60
"3871",6760,6,16,2003,"Y",2977,"2003-05-10","2006-05-13",NA,1099
"3872",6935,6,16,2003,"Y",2930,"2003-05-10","2006-05-08",NA,1094
"3873",7022,6,15,2003,"Y",2977,"2003-05-10","2006-08-15",NA,1193
"3874",5677,6,16,2003,"Y",2930,"2003-05-10","2003-07-17",NA,68
"3875",5678,6,16,2003,"Y",2930,"2003-05-10","2003-07-07",NA,58
"3876",6346,6,16,2003,"Y",2977,"2003-05-10","2005-07-06",NA,788
"3877",5632,6,6,2003,"Y",2942,"2003-05-11","2003-05-11",NA,0
"3878",6249,6,1,2003,"Y",2942,"2003-05-11","2005-06-06",NA,757
"3879",6450,6,1,2003,"Y",2942,"2003-05-11","2005-08-28",NA,840
"3880",5631,6,6,2003,"Y",2942,"2003-05-11","2003-05-11",NA,0
"3881",5687,6,16,2003,"Y",2907,"2003-05-15","2003-07-10",NA,56
"3882",5688,6,6,2003,"Y",2907,"2003-05-15","2003-05-15",NA,0
"3883",5689,6,6,2003,"Y",2907,"2003-05-15","2003-05-15",NA,0
"3884",5690,6,6,2003,"Y",2959,"2003-05-16","2003-05-16",NA,0
"3885",5691,6,6,2003,"Y",2959,"2003-05-16","2003-05-16",NA,0
"3886",5692,6,6,2003,"Y",2959,"2003-05-16","2003-05-16",NA,0
"3887",5705,6,6,2003,"Y",2906,"2003-05-18","2003-05-18",NA,0
"3888",5706,6,16,2003,"Y",2906,"2003-05-18","2003-07-13",NA,56
"3889",5768,6,6,2003,"Y",2906,"2003-05-18","2003-05-18",NA,0
"3890",5707,6,6,2003,"Y",2932,"2003-05-19","2003-05-19",NA,0
"3891",6359,6,16,2003,"Y",2932,"2003-05-19","2005-06-23",NA,766
"3892",5708,6,16,2003,"Y",2987,"2003-05-19","2003-07-07",NA,49
"3893",5709,6,16,2003,"Y",2987,"2003-05-19","2003-07-14",NA,56
"3894",5919,6,1,2003,"Y",2987,"2003-05-19","2004-05-12",NA,359
"3895",5712,6,6,2003,"Y",2986,"2003-05-20","2003-05-20",NA,0
"3896",5713,6,6,2003,"Y",2986,"2003-05-20","2003-05-20",NA,0
"3897",5714,6,6,2003,"Y",2986,"2003-05-20","2003-05-20",NA,0
"3898",5719,6,16,2003,"Y",2989,"2003-05-22","2003-08-18",NA,88
"3899",5720,6,16,2003,"Y",2989,"2003-05-22","2003-07-28",NA,67
"3900",5837,6,1,2003,"Y",2989,"2003-05-22","2003-08-21",NA,91
"3901",5721,6,6,2003,"Y",2945,"2003-05-23","2003-05-23",NA,0
"3902",5722,6,6,2003,"Y",2945,"2003-05-23","2003-05-23",NA,0
"3903",5723,6,6,2003,"Y",2945,"2003-05-23","2003-05-23",NA,0
"3904",6011,6,1,2003,"Y",2945,"2003-05-23","2004-06-24",NA,398
"3905",6099,6,1,2003,"Y",2945,"2003-05-23","2004-08-30",NA,465
"3906",6306,6,1,2003,"Y",2945,"2003-05-23","2005-06-03",NA,742
"3907",5848,6,1,2003,"Y",2913,"2003-05-24","2003-08-25",NA,93
"3908",5880,6,1,2003,"Y",2913,"2003-05-24","2004-04-07",NA,319
"3909",5849,6,1,2003,"Y",2937,"2003-05-24","2003-08-26",NA,94
"3910",5726,6,16,2003,"Y",2994,"2003-05-24","2003-08-17",NA,85
"3911",5727,6,6,2003,"Y",2994,"2003-05-24","2003-05-24",NA,0
"3912",5914,6,1,2003,"Y",2995,"2003-05-24","2004-05-11",NA,353
"3913",5728,6,6,2003,"Y",2994,"2003-05-24","2003-05-24",NA,0
"3914",6083,6,1,2003,"Y",2995,"2003-05-24","2004-08-24",NA,458
"3915",5729,6,6,2003,"Y",2994,"2003-05-24","2003-05-24",NA,0
"3916",5730,6,6,2003,"Y",2949,"2003-05-27","2003-05-27",NA,0
"3917",5835,6,1,2003,"Y",2949,"2003-05-27","2003-08-21",NA,86
"3918",6277,6,1,2003,"Y",2949,"2003-05-27","2005-06-15",NA,750
"3919",5739,6,6,2003,"Y",2953,"2003-05-29","2003-05-29",NA,0
"3920",5740,6,6,2003,"Y",2953,"2003-05-29","2003-05-29",NA,0
"3921",5741,6,6,2003,"Y",2953,"2003-05-29","2003-05-29",NA,0
"3922",10087,6,15,2003,"Y",2953,"2003-05-29","2009-08-15",NA,2270
"3923",5738,6,6,2003,"Y",2953,"2003-05-29","2003-05-29",NA,0
"3924",5854,6,1,2003,"Y",2916,"2003-05-31","2003-10-08",NA,130
"3925",5734,6,16,2003,"Y",2916,"2003-05-31","2003-08-01",NA,62
"3926",5735,6,6,2003,"Y",2916,"2003-05-31","2003-05-31",NA,0
"3927",5743,6,6,2003,"Y",2926,"2003-06-01","2003-06-01",NA,0
"3928",5884,6,1,2003,"Y",2926,"2003-06-01","2004-03-03",NA,276
"3929",6046,6,1,2003,"Y",2926,"2003-06-01","2004-07-19",NA,414
"3930",5876,6,1,2003,"Y",2991,"2003-06-05","2004-04-06",NA,306
